|Address|Category|Name|Subcategory
0|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Bridal Wear|SENKO TEKSTIL SAN. VE TIC. A.S.|Alternative Wedding Dresses
1|"Dudullu Organize Sanayi Bölgesi, 4.Cadde, No:4,
Ümraniye, İstanbul, Turkey"|Bridal Wear|HAUSTEK ELEKTRIKLI ALETLER SAN. VE DIS TIC. LTD. STI.|Alternative Wedding Dresses
2|Akçeşme Mah., Gümüşler Bulvarı, No: 9, Ordu İş Merkezi, K: 2 D: 7, Merkezefendi, Denizli, Turkey|Bridal Wear|ONBASIOGLU TEKSTIL SAN. VE TIC. A.S.|Alternative Wedding Dresses
3|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Bridal Wear|TOP CLOTHINGS SENKO|Alternative Wedding Dresses
4|Şairginar Sok., No: 71, Osmanbey, İstanbul, Turkey|Bridal Wear|RENGIN GIYIM SAN. VE TIC. LTD. STI.|Alternative Wedding Dresses
5|Kazlıçeşme Mah., Balıklı Yolu No: 4, Zeytinburnu, 34720, İstanbul, Turkey|Bridal Wear|IZDIVAC PARK TEKSTIL TURIZM ORGANIZASYON SAN. VE TIC. LTD. STI.|Alternative Wedding Dresses
6|Kazlıçeşme Mah., Balıklı Yolu No: 4, Zeytinburnu, 34720, İstanbul, Turkey|Bridal Wear|CAGTEKS GELINLIK|Alternative Wedding Dresses
7|Merkez Mah., Halaskargazi Cad., No: 149/1 Osmanbey, Şişli, İstanbul, Turkey|Bridal Wear|ALSALAM IC VE DIS TICARET GAY. VE DAN. SAN. TIC. LTD. STI.|Alternative Wedding Dresses
8|Fulya Mah., Ortaklar Cad., Gündoğdu Apt. No: 8 D: 3, Mecidiyeköy, Şişli, İstanbul, Turkey|Bridal Wear|ND MODA SAN. VE TIC. LTD. STI.|Alternative Wedding Dresses
9|Mehmet Akif Ersoy Mh. Yayladami sk. NO:1/3 Kağıthane/İST|Bridal Wear|VESSI TEKSTIL SAN. VE TIC. LTD. STI.|Alternative Wedding Dresses
10|Şerif Ali Mah., Burhan Sk., No: 8/15, Ümraniye, İstanbul, Turkey|Bridal Wear|SILA TEKSTIL SAN. VE TIC.|Alternative Wedding Dresses
11|Didenur Sok., No: 8, Seyrantepe, İstanbul, Turkey|Bridal Wear|SALKIM TEKSTIL SAN. TIC. LTD. STI.|Alternative Wedding Dresses
12|Yenigün Mah., Gaziosmanpaşa Bulvarı, Koçaş İş Merkezi No: 87/302, Çankaya, Konak, İzmir, Turkey|Bridal Wear|LESMIRA FOOD|Alternative Wedding Dresses
13|Gazipaşa Mah Türkocağı Cad Ceylanlar Ap ., Turkey|Bridal Wear|CEYLAN GELINLIK MODAEVI|Alternative Wedding Dresses
14|Gazipaşa Mah Türkocağı Cad Ceylanlar Ap ., Turkey|Bridal Wear|CEYLAN GELINLIK MODAEVI|Alternative Wedding Dresses
15|Demirkapı Mahallesi İnönü Caddesi No: 48 34214 Mahmutbey, İstanbul, Turkey |Bridal Wear|COLLEZIONE|Alternative Wedding Dresses
16|"Merkez: Centre
Gazi Paşa Cad. Hacıoğlu İş Hanı No:7/1 Pendik/İstanbul
Şube: Agent
Batı Mah. Dr. Orhan Maltepe Cad. No:46/1 Pendik/İstanbul, Turkey"|Bridal Wear|CIGDEM GELINLIK |Alternative Wedding Dresses
17|Sümer Mh. Prof Turan Güneş Cd. No:102 Zeytinburnu ISTANBUL|Bridal Wear|IPEK TUL VE KONF. SAN. A.S.|Alternative Wedding Dresses
18|Türkeli caddesi no:89 Laleli -Fatih \ İstanbul|Bridal Wear|LALELIM KIDS WORLD VE GROSS BABY|Alternative Wedding Dresses
19|besyol mah . karadeniz sokak no:4 kat:1 küçükçekmece /istanbul|Bridal Wear|E-TESETTUR|Alternative Wedding Dresses
20|"gürün han iş hanı kat:4 no:407
eminönü/fatih-istanbul"|Bridal Wear|TUGBA YILMAZ ABIYE ELBISE  |Alternative Wedding Dresses
21|"Hırkai Serif Mh. Eski Ali Pasa Cd. 13/C
Fatih, Istanbul"|Bridal Wear|JAKIST TEXTILE|Alternative Wedding Dresses
22|Basın Ekspres Yolu 29 Ekim Caddesi Kuyumcukent Wedding World AVM No: 21-26 Kat: -1 Çobançeşme Bahçelievler / İstanbul|Bridal Wear|AKAY GELINLIK|Alternative Wedding Dresses
23|"Topkapi Mah.
Turgut Ozal Millet Cad. No: 176/4
34093 - Fatih"|Bridal Wear|ATANUR DIS TICARET VE PAZARLAMA INFO@ATANUR.EU|Alternative Wedding Dresses
24|Gürleyik mah. 607 sok no 7, Honaz, Denizli|Bridal Wear|KONYA TEKSTIL SAN TIC LTD STI|Alternative Wedding Dresses
25|Gaziantep/|Bridal Wear|SEV-AL MODA|Alternative Wedding Dresses
26|antalya turkey|Bridal Wear|BURCU DOGANER BRIDAL|Alternative Wedding Dresses
27|Yeni Mahalle, Mahmutbey Caddesi, No:178/M Bağcılar, İstanbul, Türkiye|Bridal Wear|BUSE TEKSTIL URUNLERI|Alternative Wedding Dresses
28|Cankaya Izmir|Bridal Wear|ANGELO BIANCA TEKSTIL KONFEKSIYON ITH.IHR. SAN TIC. A.S.|Alternative Wedding Dresses
29|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Bridal Wear|SENKO TEKSTIL SAN. VE TIC. A.S.|Amazing Wedding Dresses
30|Akçeşme Mah., Gümüşler Bulvarı, No: 9, Ordu İş Merkezi, K: 2 D: 7, Merkezefendi, Denizli, Turkey|Bridal Wear|ONBASIOGLU TEKSTIL SAN. VE TIC. A.S.|Amazing Wedding Dresses
31|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Bridal Wear|TOP CLOTHINGS SENKO|Amazing Wedding Dresses
32|Şairginar Sok., No: 71, Osmanbey, İstanbul, Turkey|Bridal Wear|RENGIN GIYIM SAN. VE TIC. LTD. STI.|Amazing Wedding Dresses
33|Kazlıçeşme Mah., Balıklı Yolu No: 4, Zeytinburnu, 34720, İstanbul, Turkey|Bridal Wear|IZDIVAC PARK TEKSTIL TURIZM ORGANIZASYON SAN. VE TIC. LTD. STI.|Amazing Wedding Dresses
34|Kazlıçeşme Mah., Balıklı Yolu No: 4, Zeytinburnu, 34720, İstanbul, Turkey|Bridal Wear|CAGTEKS GELINLIK|Amazing Wedding Dresses
35|Merkez Mah., Halaskargazi Cad., No: 149/1 Osmanbey, Şişli, İstanbul, Turkey|Bridal Wear|ALSALAM IC VE DIS TICARET GAY. VE DAN. SAN. TIC. LTD. STI.|Amazing Wedding Dresses
36|Fulya Mah., Ortaklar Cad., Gündoğdu Apt. No: 8 D: 3, Mecidiyeköy, Şişli, İstanbul, Turkey|Bridal Wear|ND MODA SAN. VE TIC. LTD. STI.|Amazing Wedding Dresses
37|Mehmet Akif Ersoy Mh. Yayladami sk. NO:1/3 Kağıthane/İST|Bridal Wear|VESSI TEKSTIL SAN. VE TIC. LTD. STI.|Amazing Wedding Dresses
38|Şerif Ali Mah., Burhan Sk., No: 8/15, Ümraniye, İstanbul, Turkey|Bridal Wear|SILA TEKSTIL SAN. VE TIC.|Amazing Wedding Dresses
39|Didenur Sok., No: 8, Seyrantepe, İstanbul, Turkey|Bridal Wear|SALKIM TEKSTIL SAN. TIC. LTD. STI.|Amazing Wedding Dresses
