|Address|Category|Name|Subcategory
0|Cumhuriyet Mah., Fatih Cad., Süleyman Bayır Apt. No: 53/D, Muratpaşa, Antalya, Turkey|Foodstuffs|ASCHEM|25Kg Rock Salt
1|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Foodstuffs|MICRONIZED CALCITE |25Kg Rock Salt
2|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Foodstuffs|GRANULATED CALCITE |25Kg Rock Salt
3|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Foodstuffs|CALCITE MFG – NIGTAS|25Kg Rock Salt
4|Saray Keresteciler San. Sit., 1. Cadde, No: 43, Kazan, Ankara, Turkey|Foodstuffs|ARDEM HIDROLIK PNOMATIK MAKINA SAN. TIC. LTD. STI.|25Kg Rock Salt
5|Adana Hacı Sabancı Organize Sanayi Bölgesi, Baklalı Caddesi, Sarıçam, Adana, Turkey|Foodstuffs|HSM IZOLASYON RESTORASYON INSAAT YAPI MALZEMELERI METAL NAKLIYE TAAHHUT ITHALAT IHRACAT SAN. VE TIC. LTD. STI.|25Kg Rock Salt
6|Mahmutbey Mah., Hacıbostan Cad., No: 18, Zema İş Merkezi, Mahmutbey, Bağcılar, İstanbul, Turkey|Foodstuffs|SES KIMYA TEMIZLIK URUNLERI GIDA SAN. VE TIC. A.S.|25Kg Rock Salt
7|Saray Keresteciler San. Sit., 1. Cadde, No: 43, Kazan, Ankara, Turkey|Foodstuffs|AREKSAN ARAC USTU EKIPMANLARI|25Kg Rock Salt
8|2.Organize Sanayi Bölgesi, 83221 Nolu Cad. No: 13, Başpınar, Gaziantep, Turkey|Foodstuffs|METAPANEL YAPI ELEMANLARI SAN. VE TIC. A.S.|25Kg Rock Salt
9|Orta Mah. Aytunç Sk. No: 2 Tuzla - İstanbul, Turkey|Foodstuffs|SMA DIS TICARET ITHALAT IHRACAT IHTIYAC VE GIDA MADDELERI PAZARLAMA SAN. LTD. STI.|25Kg Rock Salt
10|Cilek Mah.63128 Sk.No:2 Mersin, Turkey|Foodstuffs|NARIN HUBUBAT IC VE DIS TICARET GIDA SANAYI LTD.STI. |25Kg Rock Salt
11|"Çamlıca caddesi,No:18( shell benzinlik yanı),Çamli mahallesi,
Güzelbahçe/İZMİR "|Foodstuffs|GOK-CAN LTD STI|25Kg Rock Salt
12|Kışla.Cad:No 41  Gebze-- 0090536 636 59 58, Turkey|Foodstuffs|MARTI TUZ LTD. STI.|25Kg Rock Salt
13|Org.San.Bölg.5. Cad.No:6, Turkey|Foodstuffs|SALT ELEKTRIK MUH.SAN.VE TIC.LTD.STI|25Kg Rock Salt
14|Yeni Mah Küçükköy, Turkey|Foodstuffs|OSMANLI SEKERLEME|25Kg Rock Salt
15|Eğitim Mah. Poyraz Sok. Söğütlüçeşme İş Merkezi No: 1/27 Kadıköy - İstanbul Turkey|Foodstuffs|FOX GLOBAL TRADE|25Kg Rock Salt
16|5470 Sokak No:16/A G.Osmanpaşa Mah. Çamdibi / Bornova, Turkey|Foodstuffs|JOCO KIMYA|25Kg Rock Salt
17|İzzetpaşa Mh.Horasan Sk.No:6/3      Elazığ                                            , Turkey|Foodstuffs|OMEGA MERMER MADENCILIK|25Kg Rock Salt
18|H.Embiya Mah. E-90 Karayolu No:50 Ankara Turkey|Foodstuffs|TUZ & TABLET TUZ|25Kg Rock Salt
19|Ankara I. Organize San. Böl. Türkmenizstan Cad. No: 4 Sincan, Turkey|Foodstuffs|OZPOR ISI YALITIM AMB. SAN. VE TIC. A.S.|25Kg Rock Salt
20|"Sultan Orhan Mah., Hürrüyet Cad., NO: 38 Gebze, Kocaeli, Turkey
"|Foodstuffs|ASTAL TUZ KIMYA LTD STI |25Kg Rock Salt
21|Küçükyalı İş Merkezi, Girne Mah. A Blok No: 12 Maltepe-İstanbul, Turkey|Foodstuffs|DELKON MAKINA DIS TIC. VE SAN.LTD.STI|25Kg Rock Salt
22|Ş.Koçhisar, Turkey|Foodstuffs|TABLET TUZ|25Kg Rock Salt
23|"Organize Sanayii Bölgesi Yeşilöz Mh. Türkmenoglu.Tuz.San.Nak.Ltd.Şti 
 Cihanbeyli /Konya, Turkey"|Foodstuffs|TURKMENOGLU.TUZ.SAN.NAK.TIC.LTD.STI|25Kg Rock Salt
24|İstasyon Cad. Evliya Çelebi Mah..No: 50Tuzla / İstanbul, Turkey|Foodstuffs|SELMAK KOMPRESOR IS MAK TIC LTD STI|25Kg Rock Salt
25|2.Organize Sanayi Kocadere Sokak No:4 Konya, Turkey|Foodstuffs|SATRUM METAL SANAYI A.S.|25Kg Rock Salt
26|Muratpaşa Mah. Çatalköprü Cad. Çörekçi İş Merkezi No:13 Kat: 2/6 Muratpaşa Antalya, Turkey|Foodstuffs|GOES REKLAM AS. MEF. PAZ. INS. TAAH. ITH. IHR. TIC. TURZ. SAN.TIC.LTI.STI.|25Kg Rock Salt
27|Arabacı Alanı Mah. Eski Kazımpaşa Cad. No: 119 Serdivan - Sakarya  , Turkey|Foodstuffs|OZYIL TUZ ISLETMECILIGI GIDA NAKL MAK INS TIC SAN LTD STI|25Kg Rock Salt
28|"Cihannuma Mah. Akmaz Çeşme Sok. Mim Han No:15/24
Beşiktaş - İstanbul , Turkey"|Foodstuffs|GEOART GEOSENTETIK LTD.STI.|25Kg Rock Salt
29|Istoc 9.Ada No: 119-121, Turkey|Foodstuffs|STILLO PLASTIC COMPANY|25Kg Rock Salt
30|Mahmutbey Mahallesi Taşocağı Yolu Caddesi Ağaoğlu 212 İş Merkezi K:11 Office No:179 Bağcılar - İstanbul, Turkey|Foodstuffs|POLTAN GLOBAL TEKSTIL DIS TIC. LTD. STI.|Adams Chewing Gum
31|29 Ekim Cad Basın Eksprezyolu Kuyumcukent Avm No:325 Yenibosna-İstanbul, Turkey|Foodstuffs|BELINDA DIS TICARET TAS VE GIDA LTD. STI.|Adams Chewing Gum
32|"2. Organize Sanayi Bölgesi Güney 5 Nolu Cad Başpınar Gaziantep
Skype:Canemre271, Turkey"|Foodstuffs|CANBIS KAHVALTILIK TAZE MISIR GEVREGI URETIMI|Adams Chewing Gum
33|Ahi Evran Mh. Diyet Sk. No:52  Sincan, Turkey|Foodstuffs|DURUKAN SEKERLEME SAN. VE TIC. A.S.|Adams Chewing Gum
34|Yenikent Mh. 624 Sk. N.22, Turkey|Foodstuffs|MEGA DIS TICARET|Adams Chewing Gum
35|1479 Sok. No:8 Tev-1 İşhanı K:3 D:303 Alsancak - İzmir / Turkey|Foodstuffs|SER-TUR ULUS.TAS.VE GUM. TIC. LTD.STI|Adams Chewing Gum
36|1. O.G.S San. Bolgesi Batı 1. Cadde, Turkey|Foodstuffs|GUZEL SEKERLI MAMULLER GIDA SAN. VE TIC. LTD STI|Adams Chewing Gum
37|"Büyük Toptancılar Sitesi, 13.Blok
Yüreğir/Adana, Turkey"|Foodstuffs|NABA SEKERLEME GIDA SAN.TIC.LTD.STI|Adams Chewing Gum
38|Balbey Mh. İsmetpaşa Cd. 420 Sk. B. Hafız İş Mrk.K:1/11-12 Muratpaşa Antalya, Turkey|Foodstuffs|BALABAN KUYUM.GUM.VE.HED.ESYA TUR.TIC.PAZ.SAN.LTD.STI|Adams Chewing Gum
39|Evren 1 Sanayi Sitesi 1678 Sokak No:25 Esenyurt, Turkey|Foodstuffs|MERTSAN GIDA VE IHTIYAC MADDELERI SANAYI VE TICARET ANONIM SIRKETI.|Adams Chewing Gum
40|İstanbul Organize Deri Sanayi Bölgesi Yan Sanayi Bölümü, Ya10 Parsel, Aydınlı Mevki, 34953 Tuzla - İstanbul, Turkey|Foodstuffs|TUNCKAYA KIMYEVI MADDELER TIC. VE SAN. A.S.|Adams Chewing Gum
41|Adm Concepta Plaza Cumhuriyet Mah. Nazım Hikmet Blv. Kat: 18/62 Esenyurt - İstanbul, Turkey|Foodstuffs|KILDAN KOZMETIK KIMYA SAN. TIC. A.S.|Adams Chewing Gum
42|Üniversite Mahallesi Aziz Caddesi No:26 C2 Blok Avcılar/İstanbul, Turkey|Foodstuffs|BDK KIMYEVI MADDELER SANAYI VE TICARET LIMITED SIRKETI|Adams Chewing Gum
43|Nizip Organize Sanayi Bölgesi Doğrular O.S.B. 1. Cadde No: 15 Nizip - Gaziantep, Turkey|Foodstuffs|CEREMONY GIDA SAN. VE TIC. A.S.|Adams Chewing Gum
44|A.Kadir Paşa Mah. Hastane Cad. Umut Sok. No:33 Nusaybin	Mardin Turkey|Foodstuffs|ARMINSA|Adams Chewing Gum
45|"Barbaros Hayrettin Paşa Mah. G.Aldoğan Cad.No.132 
Küçükköy Arnavutköy / İstanbul, Turkey"|Foodstuffs|BOZBAY GIDA|Adams Chewing Gum
46|Tuzla Kimya San.Org.Sanayi Bol E-1 Blok No:4 Tuzla Tuzla / İstanbul, Turkey|Foodstuffs|DENGE KOZMETIK|Adams Chewing Gum
47|Büyükdere Cad. Yapı Kredi Plaza C Bl. No:40-41 Kat 17 Ofis No:Do-01 Levent, Beşiktaş, İstanbul, Turkey|Foodstuffs|CEB GIDA TICARET LTD. STI.|Adams Chewing Gum
48|Yenimahalle Mimarsinan Cd. Menderes Sk. No: 4 D: 2 Soğanlık Kartal İstanbul, Turkey|Foodstuffs|DIVA KIMYA MUM. GIDA INS. SAN. VE TIC. LTD. STI.|Adams Chewing Gum
49|Valikonağı Cad. Şair Nigar Sok. 41/2 Nişantaş 34363 Şişli İstanbul, Turkey|Foodstuffs|TEKIN KIMYA TIC. VE SAN. A. S.|Adams Chewing Gum
50|Mahmutbey Merkez Mah., Mostar Koprusu Caddesi, Pinar Sok., No: 2 Bagcilar, Gunesli, Istanbul, Turkey|Foodstuffs|AKSULTAN GIDA|Adams Chewing Gum
51|Ege Serbest Bolgesi, Gaziemir, Izmir, Turkey|Foodstuffs|TEYYIHAN DIS TICARET PAZARLAMA LTD. STI.|Adams Chewing Gum
52|Kartaltepe Mah., Incirli Cad., No: 24/2, Istanbul, Turkey|Foodstuffs|ZAGRA DIS TIC. LTD. STI.|Adams Chewing Gum
53|Kustepe Mahallesi, Tomurcuk Sokak, Izmen Sitesi, B 2 Blok, Kat: 8, Daire: 94, Mecidiyekoy, Istanbul, Turkey|Foodstuffs|ALBAYARI DIS TIC. INS. LTD. STI.|Adams Chewing Gum
54|Gatem Sari Ada, 5. Blok, No: 49, Sehitkamil, Gaziantep, Turkey|Foodstuffs|OZDEMIR TICARET|Adams Chewing Gum
55|Kisla Cad., Stadyum Apt., K: 1, D: 4, Merkez, Diyarbakir, Turkey|Foodstuffs|CETINKAYA DIS TICARET|Adams Chewing Gum
56|Elbistan-Göksun Yolu Üzeri 7. Km. KAlealtı MAh. Elbistan/ K.MARAŞ|Foodstuffs|ELBISTAN POLATLAR TARIM URUNLERI LTD. STI.|Adams Chewing Gum
57|yenigün mahallesi 7/A sokak NO:8/A BAĞCILAR /İSTANBUL|Foodstuffs|KUAFORCE KOZMETIK|Adams Chewing Gum
58|3.Organize Sanayi Bölgesi Mehmet Batallı Bulvarı No:73 BAŞPINAR / GAZİANTEP / TÜRKİYE|Foodstuffs|ZUMRUT GIDA A.S.|Adams Chewing Gum
59|Karamehmet Dist. European Free Zone Avrasya St. No:3 Ergene /TEKİRDAĞ|Foodstuffs|PROGUM INDUSTRY AND TRADE COMPANY LIMITED|Adams Chewing Gum
60|Eskibüyükdere Cad., Güvercin Sk., No: 3 34415, 4. Levent, Kağıthane, İstanbul, Turkey|Foodstuffs|ASAS OTOMOTIV INS. SAN. VE TIC .A.S.|Adana Kebab
61|Hacı Sabancı Organize Sanayi Bölgesi, Çanakkale Caddesi, No: 11/B Sarıçam, Adana, Turkey|Foodstuffs|BETA TRANSFORMATOR ELEKTROMEKANIK SAN. TIC. LTD. STI.|Adana Kebab
62|Çimento Bulvarı, Adana Cumhuriyet Mah., No: 13, Yüreğir, Adana, Turkey|Foodstuffs|NUR KIREC SAN. TIC. VE PAZ. LTD. STI.|Adana Kebab
63|Adana Hacı Sabancı Organize Sanayi Bölgesi, Baklalı Caddesi, Sarıçam, Adana, Turkey|Foodstuffs|HSM IZOLASYON RESTORASYON INSAAT YAPI MALZEMELERI METAL NAKLIYE TAAHHUT ITHALAT IHRACAT SAN. VE TIC. LTD. STI.|Adana Kebab
64|Cebrail Mah., Atatürk  Cad., 99. Avukatlık, Antakya, Hatay, Türkiye|Foodstuffs|CTRL MEDYA EGITIM REKLAM DANISMANLIK VE PAZARLAMA TIC. LTD. STI.|Adana Kebab
65|Adana Hacı Sabancı Organize Sanayi Bölgesi, Celal Bayar Bulvarı, No: 31, Sarıçam, Adana, Turkey|Foodstuffs|ARTEK INSAAT TAAHHUT TURIZM TEKSTIL TARIM GIDA SAN. TIC. LTD. STI.|Adana Kebab
66|Ceyhan Yolu Üzeri, Suluca Girişi, Sarıçam, Adana, Turkey|Foodstuffs|KOCABEY MAKINA SANAYI YEDEK PARCA HARFIYAT INSAAT TAAHHUT VE GIDA MADDELERI TIC. LTD. STI.|Adana Kebab
67|Ziyapaşa Mah., Kıyıboyu Cad., 67132 Sk., Seyhan, Adana, Turkey|Foodstuffs|AGROVET ILAC SAN. TIC. LTD. STI.|Adana Kebab
68|Ulucami Mah., Ulucam Sk., Halime Hanım İş Hanı, 13/102, Seyhan, Adana, Turkey|Foodstuffs|KOCAAS NARENCIYE ORMAN URUNLERI SAN. TIC. LTD. STI.|Adana Kebab
69|Hacı Sabancı Organize San. Böl., Celal Bayar Bulvarı, No: 39, 01350, Sarıçam, Adana, Turkey|Foodstuffs|SARMAK MAKINA KOMPRESOR POMPA SAN. VE TIC. A.S.|Adana Kebab
70|Urfa Yolu 14. km, Yenişehir, Diyarbakır, Turkey|Foodstuffs|MESUT MADENCILIK INSAAT NAKLIYE SAN. VE TIC. LTD. STI.|Adana Kebab
71|Çengelköy Güzeltepe Mah., Küçüknamazgah Cad., No: 10/2, Üsküdar, İstanbul, Turkey|Foodstuffs|AKAL TICARET VE TEKSTIL SAN. TIC. LTD. STI.|Adana Kebab
72|Organize Sanayi Bölgesi, 1. Kısım, 1. Cadde, No: 10, Döşemealtı, Antalya, Turkey|Foodstuffs|BAHAR TAVUKCULUK GIDA INSAAT TURIZM SAN. VE TIC. LTD. STI.|Adana Kebab
73|Barbaros Cad., Kerimoğlu Apt., No: 2/3, Bayır, Menteşe, Muğla, Turkey|Foodstuffs|RANA MERMER MADEN SAN. VE TIC. LTD. STI.|Adana Kebab
74|Arsuz Otoban Yolu Üzeri, Karaağaç San. Sit., 31200, İskenderun, Hatay, Turkey|Foodstuffs|FILMAR FILTRE SAN. VE TIC. LTD. STI.|Adana Kebab
75|Huzurevleri Mah., 77218 Sk., No: 11, Özemek Apt. B BLok 23/24, Çukurova, Adana, Turkey|Foodstuffs|TEPE ECZA DEPOSU A.S.|Adana Kebab
76|Hacı Sabancı Organize San. Böl. Ankara Cad. No:11 Sarıçam - Adana, Turkey|Foodstuffs|TEMAR MADEN ENERJI INSAAT SAN. VE TIC. A.S.|Adana Kebab
77|Yeşiloba Mah.46085Sk. No6/A Seyhan /Adana/Turkey|Foodstuffs|ARSU METAL MAK.TEKSTIL ITD.STI.|Adana Kebab
78|Cemalpaşa Mh. Fuzuli Cd. Galeria İşmerkezi, Turkey|Foodstuffs|AGROSEED TOHUM|Adana Kebab
79|Güzeltepe Mahallesi Namazgah Caddesi No:46 Uskudar, Turkey|Foodstuffs|PERGOLA AS|Adana Kebab
80|Turkey|Foodstuffs|YAGDILAR LTD.|Adana Kebab
81|Ivedik Org.San. 21. Cad. 1532 Sok. No:1 Ostim, Turkey|Foodstuffs|EYMAK ULUSLAR ARASI LTD.STI|Adana Kebab
82|Turkey|Foodstuffs|SUNSHINE.LTD|Adana Kebab
83|Fevzi Paşa Mah. 48100 No: 4 Seyhan - Adana, Turkey|Foodstuffs|MUHARREM CINKI|Adana Kebab
84|Resatbey Mahallesi 62010 Sokak Akay Apt. Kat:4/17 Seyhan, Turkey|Foodstuffs|MEMO'S TRADING|Adana Kebab
85|Hacı Sabancı Org. San. Bolg. Seyhan Cd. No: 2, Turkey|Foodstuffs|VURAL PLASTIK VE AMBALAJ SAN.|Adana Kebab
86|Adana/Turkey|Foodstuffs|HALK HYGIENIC PRODUCTS|Adana Kebab
87|Ankara Caddesi No 81 Bayrakli Tower K 8 D 52 Bayrakli, Izmir, Turkey|Foodstuffs|ASAKUA AQUACULTURE & MARINE LTD|Adana Kebab
88|Kayseri İndustrial Zone 29. Street. No:57 Melikgazi/Kayseri, Turkey|Foodstuffs|MARKA HOME|Adana Kebab
89|Mimarsin Demokrasi Mah.2227 Sokak No 75/17 Kayseri Turkey|Foodstuffs|MIXUPTRADING|Adana Kebab
90|Istasyon Mah. E-5 Ustu Fatih Otagi Sk. Ernak Garaj Yanı, Tuzla / Istanbul, Turkey|Foodstuffs|MARMARA METAL- TURKISH FOUNDRY & STEEL INDUSTRY  RAW MATERIALS COMPANY|Additives
91|Acıbadem Aypım P.K. 242 Üsküdar İstanbul, Turkey|Foodstuffs|SPI MUHENDISLIK DIS TIC. LTD. STI.|Additives
92|Gebze Plastikçiler O.S.B. 3. Cad. 34. Sok.No:5 41400 Gebze Kocaeli, Turkey|Foodstuffs|DENIZATI SAN. VE TIC. LTD. STI. CAR CARE PRODUCTS FUEL ADDITIVES|Additives
