|Address|Category|Name|Subcategory
0|Organize Sanayi Bölgesi Avrupa Hun Bulvarı No:8 06935 Sincan - Ankara, Turkey|Medical|FIRAT PLASTIK KAUCUK SAN. VE TIC. A.S.|Advanced Medical Device
1|Feritpaşa Mah., Kerkük Cad., Plastikçiler Sit., Güneyyurt Sk., No: 10, Selçuklu, Konya, Turkey|Medical|GURCAN ECZA DEPOSU VE ILAC TIC. LTD. S TI.|Advanced Medical Device
2|M. Nesih Özmen Mah., Ceviz Sk., No: 3/B K: 2, Merter, Güngören, İstanbul, Turkey|Medical|INCPHARMA ILAC SAN. VE TIC. LTD. STI.|Advanced Medical Device
3|Fevzi Çakmak Mah., 10577 SK., No: 10, Karatay, Konya, Turkey|Medical|BERAMET|Advanced Medical Device
4|Sağlık 1. Sok., No: 7/K, Sıhhiye, Ankara, Turkey|Medical|AMEDUS MEDICAL SERVICES LTD. CO.|Advanced Medical Device
5|Uzayçağı Bulvarı, 1269 Sk., No :29 06370, Ostim, Ankara, Turkey|Medical|TEKNOMAR MACHINERY LTD. CO.|Advanced Medical Device
6|Söğütözü Mah., 2176 Sk., Platin Tower İş Merkezi, No: 7/D, Çankaya, Ankara, Turkey|Medical|IDM ILAC DAGITIM MERKEZI ECZA DEPOSU SAN. VE TIC. LTD. STI.|Advanced Medical Device
7|K. Bakkalköy Mah., Başöğretmen Cad., Çandarlı Sok., No: 6/2, Ataşehir, İstanbul, Turkey|Medical|UCGE MEDIKAL DAN. INS. IC VE DIS TIC. LTD. STI.|Advanced Medical Device
8|Yenişehir Mah., Özgür Sok., No: 16, Ataşehir, İstanbul, Turkey|Medical|BERKO ILAC VE KIMYA SAN. A.S.|Advanced Medical Device
9|Bestekar Sok., 65/13, Kavaklıdere, Ankara, Turkey|Medical|ISIK GRUP ILAC MEDIKAL TIBBI HIZMETLER EGITIM TIC. LTD. STI.|Advanced Medical Device
10|O.S.B. Marmara San. Sit., R Blok No: 4, İkitelli, Küçükçekmece, İstanbul, Turkey|Medical|OZGU MAKINA OTOMOTIV YEDEK PARCA IMALAT IHRACAT ITHALAT SAN. VE TIC. LTD. STI.|Advanced Medical Device
11|Organize Sanayi Bölgesi, Şabanoğlu Mah., Yeşilırmak Cad., No:12, Tekkeköy, Samsun, Turkey|Medical|ARBEN MEDIKAL TEKS. ITH. IHR. SAN. VE TIC. LTD. STI.|Advanced Medical Device
12|Bahçekapı Mah., 2528. Sk., No: 45, Şaşmaz, Etimesgut, Ankara, Turkey|Medical|ETA KURUMSAL HIZMETLER TIC. A.S.|Advanced Medical Device
13|Samsun Ordu Karayolu 14. km, No: 1, Tekkeköy, Samsun, Turkey|Medical|PEDO KARDAG KARADENIZ GIDA DAGITIM A.S.|Advanced Medical Device
14|Nene Hatun Cad., 119/1, Gaziosmanpaşa, Ankara, Turkey|Medical|ELBI ECZA DEPOSU TIC. VE SAN. LTD. STI.|Advanced Medical Device
15|Ahmet Taner Kışlalı Mah., Güvengir 49 Başkent Sit., Açelya Sok., No: 23, Çayyolu, Ankara, Turkey|Medical|OZDILER SAGLIK HIZMETLERI TURIZM GIDA VE TEMIZLIK MADDELERI SAN. TIC. LTD. STI.|Advanced Medical Device
16|Oruç Reis Mah., Giyimkent Sitesi, Giykoop 3. Sokak, No: 21A-23A, Esenler, İstanbul, Turkey|Medical|DIAFARMA ECZA DEPOSU VE MEDIKAL DIS TIC LTD.STI.|Advanced Medical Device
17|Fevzi Çakmak Mah., 10505 Sk., No: 10, Karatay, Konya, Turkey|Medical|SISTEM ORTOPEDIK VE TIBBI CIHAZLAR OZEL SAGLIK HIZ. SAN. VE TIC. LTD. STI.|Advanced Medical Device
18|Hobyar Mah., Aşırefendi Caddesi, Emirhan İş Hanı, Kat: 2, No: 204-205, Sirkeci, İstanbul, Turkey|Medical|EKINOKS MEDIKAL DIS TIC. LTD. STI.|Advanced Medical Device
19|İlkbahar Mh., Galip Erdem Cd., No: 47, 06550, Çankaya, Ankara, Turkey|Medical|OSIMPLANT TIBBI MALZEMELER MEDIKAL TIC. LTD. STI.|Advanced Medical Device
20|Eski Büyükdere Cad. Yunus Emre Sok. Topçu İş Merkezi No:1/12 34418, 4.Levent - İstanbul, Turkey|Medical|TRIMPEKS ITHALAT IHRACAT TURIZM VE TIC. A.S.|Advanced Medical Device
